x	y	date	dt	timestamp.posix	GMTtime	id	country	status	model	sex	age	weight	schedule	project_region	project_bioveg	timezone	week	day	year	hour	min	time	period	utm_x	utm_y	long_x	lat_y
-52.26565973	-22.56410327	2000-08-07 09:00:00	293760	2000-08-07 09:00:00	2000-08-07 12:00:00	35	Brazil	Resident	OUF	Female	4	59	8h	Atlantic Forest W1	Atlantic Forest	-3	32	220	2000	9	0	9	day	369872.999809946	7504181.00022107	-52.26565973	-22.56410327
-52.34280328	-22.54843876	2000-08-10 18:36:00	495480	2000-08-10 18:36:00	2000-08-10 21:36:00	35	Brazil	Resident	OUF	Female	4	59	8h	Atlantic Forest W1	Atlantic Forest	-3	32	223	2000	18	36	18.6	riseset	361924.999511525	7505846.00047337	-52.34280328	-22.54843876
-52.25235877	-22.59565823	2000-08-16 12:14:00	685560	2000-08-16 12:14:00	2000-08-16 15:14:00	35	Brazil	Resident	OUF	Female	4	59	8h	Atlantic Forest W1	Atlantic Forest	-3	33	229	2000	12	14	12.2333333333333	day	371269.999709662	7500699.00039358	-52.25235877	-22.59565823
-52.26659166	-22.57881869	2000-08-24 10:40:00	1054800	2000-08-24 10:40:00	2000-08-24 13:40:00	35	Brazil	Resident	OUF	Female	4	59	8h	Atlantic Forest W1	Atlantic Forest	-3	34	237	2000	10	40	10.6666666666667	day	369790.999846314	7502550.99953982	-52.26659166	-22.57881869
-52.27730108	-22.60210954	2000-09-05 15:40:00	1534800	2000-09-05 15:40:00	2000-09-05 18:40:00	35	Brazil	Resident	OUF	Female	4	59	8h	Atlantic Forest W1	Atlantic Forest	-3	36	249	2000	15	40	15.6666666666667	day	368712.00015655	7499962.99990897	-52.27730108	-22.60210954
-52.26565973	-22.56410327	2000-09-23 10:00:00	3988800	2000-09-23 10:00:00	2000-09-23 13:00:00	35	Brazil	Resident	OUF	Female	4	59	8h	Atlantic Forest W1	Atlantic Forest	-3	38	267	2000	10	0	10	day	369872.999809946	7504181.00022107	-52.26565973	-22.56410327
-52.35090013	-22.55211028	2000-11-08 14:00:00	5850600	2000-11-08 14:00:00	2000-11-08 17:00:00	35	Brazil	Resident	OUF	Female	4	59	8h	Atlantic Forest W1	Atlantic Forest	-3	45	313	2000	14	0	14	day	361096.000176773	7505431.99964117	-52.35090013	-22.55211028
-52.30572087	-22.53860986	2001-01-15 07:10:00	613800	2001-01-15 07:10:00	2001-01-15 10:10:00	35	Brazil	Resident	OUF	Female	4	59	8h	Atlantic Forest W1	Atlantic Forest	-3	3	15	2001	7	10	7.16666666666667	day	365728.999568124	7506968.00044601	-52.30572087	-22.53860986
-52.3046482	-22.58995803	2001-01-22 09:40:00	220800	2001-01-22 09:40:00	2001-01-22 12:40:00	35	Brazil	Resident	OUF	Female	4	59	8h	Atlantic Forest W1	Atlantic Forest	-3	4	22	2001	9	40	9.66666666666667	day	365888.999675315	7501283.99959866	-52.3046482	-22.58995803
-52.27869236	-22.57473958	2001-01-24 23:00:00	484200	2001-01-24 23:00:00	2001-01-25 02:00:00	35	Brazil	Resident	OUF	Female	4	59	8h	Atlantic Forest W1	Atlantic Forest	-3	4	24	2001	23	0	23	night	368542.999540313	7502991.99965667	-52.27869236	-22.57473958
-52.32035851	-22.54721556	2001-01-30 13:30:00	1800	2001-01-30 13:30:00	2001-01-30 16:30:00	35	Brazil	Resident	OUF	Female	4	59	8h	Atlantic Forest W1	Atlantic Forest	-3	5	30	2001	13	30	13.5	day	364231.999898345	7506002.00041639	-52.32035851	-22.54721556
-52.31991125	-22.54721923	2001-01-30 14:00:00	2184120	2001-01-30 14:00:00	2001-01-30 17:00:00	35	Brazil	Resident	OUF	Female	4	59	8h	Atlantic Forest W1	Atlantic Forest	-3	5	30	2001	14	0	14	day	364277.999505677	7506002.00053498	-52.31991125	-22.54721923
-52.34454354	-22.53435206	2001-02-24 20:42:00	2035080	2001-02-24 20:42:00	2001-02-24 23:42:00	35	Brazil	Resident	OUF	Female	4	59	8h	Atlantic Forest W1	Atlantic Forest	-3	8	55	2001	20	42	20.7	night	361731.999484883	7507404.00012021	-52.34454354	-22.53435206
-52.33456468	-22.51682227	2001-03-20 10:00:00	16414500	2001-03-20 10:00:00	2001-03-20 13:00:00	35	Brazil	Resident	OUF	Female	4	59	8h	Atlantic Forest W1	Atlantic Forest	-3	12	79	2001	10	0	10	day	362741.000377824	7509353.99955984	-52.33456468	-22.51682227
-52.24148265	-22.59665497	2001-09-26 09:35:00	1893600	2001-09-26 09:35:00	2001-09-26 12:35:00	35	Brazil	Resident	OUF	Female	4	59	8h	Atlantic Forest W1	Atlantic Forest	-3	39	269	2001	9	35	9.58333333333333	day	372389.000043439	7500597.99949112	-52.24148265	-22.59665497
-52.29747266	-22.51957321	2001-10-18 07:35:00	3457500	2001-10-18 07:35:00	2001-10-18 10:35:00	35	Brazil	Resident	OUF	Female	4	59	8h	Atlantic Forest W1	Atlantic Forest	-3	42	291	2001	7	35	7.58333333333333	day	366558.999969491	7509083.00009855	-52.29747266	-22.51957321
-52.25259646	-22.59397636	2001-11-27 08:00:00	NA	2001-11-27 08:00:00	2001-11-27 11:00:00	35	Brazil	Resident	OUF	Female	4	59	8h	Atlantic Forest W1	Atlantic Forest	-3	48	331	2001	8	0	8	day	371244.000484698	7500884.99977328	-52.25259646	-22.59397636
-52.34074808	-22.5219012	1999-07-10 10:00:00	176040	1999-07-10 10:00:00	1999-07-10 13:00:00	36	Brazil	Resident	OU	Female	7	56	8h	Atlantic Forest W1	Atlantic Forest	-3	27	191	1999	10	0	10	day	362110.000329991	7508786.00009648	-52.34074808	-22.5219012
-52.35756091	-22.50931393	1999-07-12 10:55:00	13500	1999-07-12 10:55:00	1999-07-12 13:55:00	36	Brazil	Resident	OU	Female	7	56	8h	Atlantic Forest W1	Atlantic Forest	-3	28	193	1999	10	55	10.9166666666667	day	360367.999591767	7510164.0004081	-52.35756091	-22.50931393
-52.35802841	-22.51238997	1999-07-12 14:40:00	245700	1999-07-12 14:40:00	1999-07-12 17:40:00	36	Brazil	Resident	OU	Female	7	56	8h	Atlantic Forest W1	Atlantic Forest	-3	28	193	1999	14	40	14.6666666666667	day	360322.999493058	7509823.00004789	-52.35802841	-22.51238997
-52.35756091	-22.50931393	1999-07-15 10:55:00	1724700	1999-07-15 10:55:00	1999-07-15 13:55:00	36	Brazil	Resident	OU	Female	7	56	8h	Atlantic Forest W1	Atlantic Forest	-3	28	196	1999	10	55	10.9166666666667	day	360367.999591767	7510164.0004081	-52.35756091	-22.50931393
-52.32254633	-22.61547208	1999-08-04 10:00:00	1726020	1999-08-04 10:00:00	1999-08-04 13:00:00	36	Brazil	Resident	OU	Female	7	56	8h	Atlantic Forest W1	Atlantic Forest	-3	31	216	1999	10	0	10	day	364074.000286333	7498443.0003274	-52.32254633	-22.61547208
-52.36138606	-22.60985445	1999-08-24 09:27:00	432000	1999-08-24 09:27:00	1999-08-24 12:27:00	36	Brazil	Resident	OU	Female	7	56	8h	Atlantic Forest W1	Atlantic Forest	-3	34	236	1999	9	27	9.45	day	360076.000366814	7499029.00038239	-52.36138606	-22.60985445
-52.36138606	-22.60985445	1999-08-29 09:27:00	350820	1999-08-29 09:27:00	1999-08-29 12:27:00	36	Brazil	Resident	OU	Female	7	56	8h	Atlantic Forest W1	Atlantic Forest	-3	34	241	1999	9	27	9.45	day	360076.000366814	7499029.00038239	-52.36138606	-22.60985445
-52.28829576	-22.61801783	1999-09-02 10:54:00	1202520	1999-09-02 10:54:00	1999-09-02 13:54:00	36	Brazil	Resident	OU	Female	7	56	8h	Atlantic Forest W1	Atlantic Forest	-3	35	245	1999	10	54	10.9	day	367597.000163069	7498192.00011849	-52.28829576	-22.61801783
-52.38165206	-22.59839122	1999-09-16 08:56:00	2423760	1999-09-16 08:56:00	1999-09-16 11:56:00	36	Brazil	Resident	OU	Female	7	56	8h	Atlantic Forest W1	Atlantic Forest	-3	37	259	1999	8	56	8.93333333333333	day	357980.99973385	7500278.9999514	-52.38165206	-22.59839122
-52.36363177	-22.60871541	1999-10-14 10:12:00	1641000	1999-10-14 10:12:00	1999-10-14 13:12:00	36	Brazil	Resident	OU	Female	7	56	8h	Atlantic Forest W1	Atlantic Forest	-3	41	287	1999	10	12	10.2	day	359844.000085235	7499153.00004004	-52.36363177	-22.60871541
-52.38126249	-22.57981565	1999-11-02 10:02:00	346380	1999-11-02 10:02:00	1999-11-02 13:02:00	36	Brazil	Resident	OU	Female	7	56	8h	Atlantic Forest W1	Atlantic Forest	-3	44	306	1999	10	2	10.0333333333333	day	358002.000324313	7502335.99959252	-52.38126249	-22.57981565
-52.37533873	-22.57681363	1999-11-06 10:15:00	3370680	1999-11-06 10:15:00	1999-11-06 13:15:00	36	Brazil	Resident	OU	Female	7	56	8h	Atlantic Forest W1	Atlantic Forest	-3	44	310	1999	10	15	10.25	day	358608.000312526	7502673.99963441	-52.37533873	-22.57681363
-52.36424571	-22.54955893	1999-12-15 10:33:00	2589180	1999-12-15 10:33:00	1999-12-15 13:33:00	36	Brazil	Resident	OU	Female	7	56	8h	Atlantic Forest W1	Atlantic Forest	-3	50	349	1999	10	33	10.55	day	359721.000385967	7505702.00047548	-52.36424571	-22.54955893
-52.30108769	-22.60129529	2000-01-14 09:46:00	606420	2000-01-14 09:46:00	2000-01-14 12:46:00	36	Brazil	Resident	OU	Female	7	56	8h	Atlantic Forest W1	Atlantic Forest	-3	2	14	2000	9	46	9.76666666666667	day	366265.999775206	7500032.00010814	-52.30108769	-22.60129529
-52.27562701	-22.61362097	2000-01-21 10:13:00	604020	2000-01-21 10:13:00	2000-01-21 13:13:00	36	Brazil	Resident	OU	Female	7	56	8h	Atlantic Forest W1	Atlantic Forest	-3	3	21	2000	10	13	10.2166666666667	day	368895.000127423	7498690.00026944	-52.27562701	-22.61362097
-52.36913689	-22.58402904	2000-01-28 10:00:00	3541560	2000-01-28 10:00:00	2000-01-28 13:00:00	36	Brazil	Resident	OU	Female	7	56	8h	Atlantic Forest W1	Atlantic Forest	-3	4	28	2000	10	0	10	day	359252.999648216	7501881.00035874	-52.36913689	-22.58402904
-52.34530454	-22.43203732	2000-03-09 09:46:00	860460	2000-03-09 09:46:00	2000-03-09 12:46:00	36	Brazil	Resident	OU	Female	7	56	8h	Atlantic Forest W1	Atlantic Forest	-3	10	69	2000	9	46	9.76666666666667	day	361551.999881072	7518731.00029408	-52.34530454	-22.43203732
-52.36242596	-22.4282899	2000-03-19 08:47:00	1037220	2000-03-19 08:47:00	2000-03-19 11:47:00	36	Brazil	Resident	OU	Female	7	56	8h	Atlantic Forest W1	Atlantic Forest	-3	11	79	2000	8	47	8.78333333333333	day	359785.99949032	7519130.00026029	-52.36242596	-22.4282899
-52.33246518	-22.50773514	2000-03-31 08:54:00	1124520	2000-03-31 08:54:00	2000-03-31 11:54:00	36	Brazil	Resident	OU	Female	7	56	8h	Atlantic Forest W1	Atlantic Forest	-3	13	91	2000	8	54	8.9	day	362948.000153794	7510361.99963392	-52.33246518	-22.50773514
-52.36872869	-22.58701311	2000-04-13 09:16:00	1470540	2000-04-13 09:16:00	2000-04-13 12:16:00	36	Brazil	Resident	OU	Female	7	56	8h	Atlantic Forest W1	Atlantic Forest	-3	15	104	2000	9	16	9.26666666666667	day	359297.999997215	7501551.00007263	-52.36872869	-22.58701311
-52.34884323	-22.60753072	2000-04-30 09:45:00	4751100	2000-04-30 09:45:00	2000-04-30 12:45:00	36	Brazil	Resident	OU	Female	7	56	8h	Atlantic Forest W1	Atlantic Forest	-3	17	121	2000	9	45	9.75	day	361363.000128364	7499298.00040107	-52.34884323	-22.60753072
-52.35820822	-22.61613158	2000-06-24 09:30:00	1126260	2000-06-24 09:30:00	2000-06-24 12:30:00	36	Brazil	Resident	OU	Female	7	56	8h	Atlantic Forest W1	Atlantic Forest	-3	25	176	2000	9	30	9.5	day	360408.999729953	7498337.00026625	-52.35820822	-22.61613158
-52.37201545	-22.5761285	2000-07-07 10:21:00	1550640	2000-07-07 10:21:00	2000-07-07 13:21:00	36	Brazil	Resident	OU	Female	7	56	8h	Atlantic Forest W1	Atlantic Forest	-3	27	189	2000	10	21	10.35	day	358948.999775831	7502753.0005391	-52.37201545	-22.5761285
-52.36062381	-22.54710578	2000-07-25 09:05:00	1910100	2000-07-25 09:05:00	2000-07-25 12:05:00	36	Brazil	Resident	OU	Female	7	56	8h	Atlantic Forest W1	Atlantic Forest	-3	30	207	2000	9	5	9.08333333333333	day	360090.999493852	7505976.99970531	-52.36062381	-22.54710578
-52.35429273	-22.56593706	2000-08-16 11:40:00	687600	2000-08-16 11:40:00	2000-08-16 14:40:00	36	Brazil	Resident	OU	Female	7	56	8h	Atlantic Forest W1	Atlantic Forest	-3	33	229	2000	11	40	11.6666666666667	day	360760.999927135	7503898.0004222	-52.35429273	-22.56593706
-52.34898332	-22.53998712	2000-08-24 10:40:00	1095600	2000-08-24 10:40:00	2000-08-24 13:40:00	36	Brazil	Resident	OU	Female	7	56	8h	Atlantic Forest W1	Atlantic Forest	-3	34	237	2000	10	40	10.6666666666667	day	361280.999706944	7506775.9996274	-52.34898332	-22.53998712
-52.33838942	-22.48188987	2000-09-06 03:00:00	1749120	2000-09-06 03:00:00	2000-09-06 06:00:00	36	Brazil	Resident	OU	Female	7	56	8h	Atlantic Forest W1	Atlantic Forest	-3	36	250	2000	3	0	3	night	362312.999818786	7513218.00016294	-52.33838942	-22.48188987
-52.36328578	-22.53993881	2000-09-26 08:52:00	1900680	2000-09-26 08:52:00	2000-09-26 11:52:00	36	Brazil	Resident	OU	Female	7	56	8h	Atlantic Forest W1	Atlantic Forest	-3	39	270	2000	8	52	8.86666666666667	day	359810.000340629	7506767.99983709	-52.36328578	-22.53993881
-52.35573613	-22.60908036	2000-10-18 08:50:00	85975800	2000-10-18 08:50:00	2000-10-18 11:50:00	36	Brazil	Resident	OU	Female	7	56	8h	Atlantic Forest W1	Atlantic Forest	-3	42	292	2000	8	50	8.83333333333333	day	360656.000493235	7499120.00009966	-52.35573613	-22.60908036
-52.36618468	-22.54797992	2003-07-10 11:00:00	406800	2003-07-10 11:00:00	2003-07-10 14:00:00	36	Brazil	Resident	OU	Female	7	56	8h	Atlantic Forest W1	Atlantic Forest	-3	27	191	2003	11	0	11	day	359519.999532124	7505874.99949972	-52.36618468	-22.54797992
-52.38519834	-22.5901957	2003-07-15 04:00:00	NA	2003-07-15 04:00:00	2003-07-15 07:00:00	36	Brazil	Resident	OU	Female	7	56	8h	Atlantic Forest W1	Atlantic Forest	-3	28	196	2003	4	0	4	night	357607.999890612	7501183.00043152	-52.38519834	-22.5901957
-52.22876634	-22.6215829	2002-07-15 00:00:00	86400	2002-07-15 00:00:00	2002-07-15 03:00:00	37	Brazil	Resident	OU	Female	5	86	8h	Atlantic Forest W1	Atlantic Forest	-3	28	196	2002	0	0	0	night	373718.999891356	7497848.99962336	-52.22876634	-22.6215829
-52.18766404	-22.64134843	2002-07-16 00:00:00	86400	2002-07-16 00:00:00	2002-07-16 03:00:00	37	Brazil	Resident	OU	Female	5	86	8h	Atlantic Forest W1	Atlantic Forest	-3	28	197	2002	0	0	0	night	377960.999623211	7495694.99993778	-52.18766404	-22.64134843
-52.17372438	-22.63388184	2002-07-17 00:00:00	57600	2002-07-17 00:00:00	2002-07-17 03:00:00	37	Brazil	Resident	OU	Female	5	86	8h	Atlantic Forest W1	Atlantic Forest	-3	28	198	2002	0	0	0	night	379387.000215388	7496533.00029184	-52.17372438	-22.63388184
-52.16412332	-22.62612964	2002-07-17 16:00:00	28800	2002-07-17 16:00:00	2002-07-17 19:00:00	37	Brazil	Resident	OU	Female	5	86	8h	Atlantic Forest W1	Atlantic Forest	-3	28	198	2002	16	0	16	day	380366.999983976	7497399.00044085	-52.16412332	-22.62612964
-52.1676099	-22.6242165	2002-07-18 00:00:00	86400	2002-07-18 00:00:00	2002-07-18 03:00:00	37	Brazil	Resident	OU	Female	5	86	8h	Atlantic Forest W1	Atlantic Forest	-3	28	199	2002	0	0	0	night	380007.00017067	7497608.00013318	-52.1676099	-22.6242165
-52.17848875	-22.6596979	2002-07-19 00:00:00	57600	2002-07-19 00:00:00	2002-07-19 03:00:00	37	Brazil	Resident	OU	Female	5	86	8h	Atlantic Forest W1	Atlantic Forest	-3	28	200	2002	0	0	0	night	378919.999647857	7493670.99977289	-52.17848875	-22.6596979
-52.18951451	-22.68330851	2002-07-19 16:00:00	25200	2002-07-19 16:00:00	2002-07-19 19:00:00	37	Brazil	Resident	OU	Female	5	86	8h	Atlantic Forest W1	Atlantic Forest	-3	28	200	2002	16	0	16	day	377807.99978202	7491048.00039438	-52.18951451	-22.68330851
-52.15779896	-22.71310436	2002-07-19 23:00:00	3600	2002-07-19 23:00:00	2002-07-20 02:00:00	37	Brazil	Resident	OU	Female	5	86	8h	Atlantic Forest W1	Atlantic Forest	-3	28	200	2002	23	0	23	night	381092.000030108	7487774.99945844	-52.15779896	-22.71310436
-52.14477759	-22.71843694	2002-07-20 00:00:00	57600	2002-07-20 00:00:00	2002-07-20 03:00:00	37	Brazil	Resident	OU	Female	5	86	8h	Atlantic Forest W1	Atlantic Forest	-3	28	201	2002	0	0	0	night	382433.999917879	7487195.00023952	-52.14477759	-22.71843694
-52.16306228	-22.70919124	2002-07-20 16:00:00	25200	2002-07-20 16:00:00	2002-07-20 19:00:00	37	Brazil	Resident	OU	Female	5	86	8h	Atlantic Forest W1	Atlantic Forest	-3	28	201	2002	16	0	16	day	380547.999612352	7488203.99987896	-52.16306228	-22.70919124
-52.16184741	-22.71174722	2002-07-20 23:00:00	3600	2002-07-20 23:00:00	2002-07-21 02:00:00	37	Brazil	Resident	OU	Female	5	86	8h	Atlantic Forest W1	Atlantic Forest	-3	28	201	2002	23	0	23	night	380675.000297245	7487922.00031828	-52.16184741	-22.71174722
-52.16469703	-22.70563862	2002-07-21 00:00:00	86400	2002-07-21 00:00:00	2002-07-21 03:00:00	37	Brazil	Resident	OU	Female	5	86	8h	Atlantic Forest W1	Atlantic Forest	-3	28	202	2002	0	0	0	night	380376.999907832	7488595.99989808	-52.16469703	-22.70563862
-52.16717775	-22.69738293	2002-07-22 00:00:00	172800	2002-07-22 00:00:00	2002-07-22 03:00:00	37	Brazil	Resident	OU	Female	5	86	8h	Atlantic Forest W1	Atlantic Forest	-3	29	203	2002	0	0	0	night	380114.999991904	7489508.0004246	-52.16717775	-22.69738293
-52.19008369	-22.68835341	2002-07-24 00:00:00	86400	2002-07-24 00:00:00	2002-07-24 03:00:00	37	Brazil	Resident	OU	Female	5	86	8h	Atlantic Forest W1	Atlantic Forest	-3	29	205	2002	0	0	0	night	377754.000220197	7490488.99988322	-52.19008369	-22.68835341
-52.17621054	-22.69496835	2002-07-25 00:00:00	86400	2002-07-25 00:00:00	2002-07-25 03:00:00	37	Brazil	Resident	OU	Female	5	86	8h	Atlantic Forest W1	Atlantic Forest	-3	29	206	2002	0	0	0	night	379185.000285362	7489768.00051996	-52.17621054	-22.69496835
-52.16953352	-22.69852189	2002-07-26 00:00:00	57600	2002-07-26 00:00:00	2002-07-26 03:00:00	37	Brazil	Resident	OU	Female	5	86	8h	Atlantic Forest W1	Atlantic Forest	-3	29	207	2002	0	0	0	night	379874.000032847	7489379.99972065	-52.16953352	-22.69852189
-52.18310892	-22.70022857	2002-07-26 16:00:00	28800	2002-07-26 16:00:00	2002-07-26 19:00:00	37	Brazil	Resident	OU	Female	5	86	8h	Atlantic Forest W1	Atlantic Forest	-3	29	207	2002	16	0	16	day	378480.999939063	7489179.99994525	-52.18310892	-22.70022857
-52.18297198	-22.69901924	2002-07-27 00:00:00	57600	2002-07-27 00:00:00	2002-07-27 03:00:00	37	Brazil	Resident	OU	Female	5	86	8h	Atlantic Forest W1	Atlantic Forest	-3	29	208	2002	0	0	0	night	378493.999763161	7489313.99965743	-52.18297198	-22.69901924
-52.18759182	-22.68949194	2002-07-27 16:00:00	25200	2002-07-27 16:00:00	2002-07-27 19:00:00	37	Brazil	Resident	OU	Female	5	86	8h	Atlantic Forest W1	Atlantic Forest	-3	29	208	2002	16	0	16	day	378011.000251207	7490364.99979849	-52.18759182	-22.68949194
-52.18183481	-22.6980973	2002-07-27 23:00:00	3600	2002-07-27 23:00:00	2002-07-28 02:00:00	37	Brazil	Resident	OU	Female	5	86	8h	Atlantic Forest W1	Atlantic Forest	-3	29	208	2002	23	0	23	night	378610.000496373	7489417.00002153	-52.18183481	-22.6980973
-52.18175756	-22.69817013	2002-07-28 00:00:00	57600	2002-07-28 00:00:00	2002-07-28 03:00:00	37	Brazil	Resident	OU	Female	5	86	8h	Atlantic Forest W1	Atlantic Forest	-3	29	209	2002	0	0	0	night	378618.000067618	7489409.00002257	-52.18175756	-22.69817013
-52.18765754	-22.68921145	2002-07-28 16:00:00	25200	2002-07-28 16:00:00	2002-07-28 19:00:00	37	Brazil	Resident	OU	Female	5	86	8h	Atlantic Forest W1	Atlantic Forest	-3	29	209	2002	16	0	16	day	378004.00050054	7490395.99947897	-52.18765754	-22.68921145
-52.18773604	-22.68928312	2002-07-28 23:00:00	3600	2002-07-28 23:00:00	2002-07-29 02:00:00	37	Brazil	Resident	OU	Female	5	86	8h	Atlantic Forest W1	Atlantic Forest	-3	29	209	2002	23	0	23	night	377995.999632748	7490388.00024322	-52.18773604	-22.68928312
-52.18168815	-22.69688804	2002-07-29 00:00:00	57600	2002-07-29 00:00:00	2002-07-29 03:00:00	37	Brazil	Resident	OU	Female	5	86	8h	Atlantic Forest W1	Atlantic Forest	-3	30	210	2002	0	0	0	night	378624.000321072	7489550.99972438	-52.18168815	-22.69688804
-52.15779772	-22.69674655	2002-07-29 16:00:00	115200	2002-07-29 16:00:00	2002-07-29 19:00:00	37	Brazil	Resident	OU	Female	5	86	8h	Atlantic Forest W1	Atlantic Forest	-3	30	210	2002	16	0	16	day	381078.000094745	7489585.99956709	-52.15779772	-22.69674655
-52.16895544	-22.70037777	2002-07-31 00:00:00	57600	2002-07-31 00:00:00	2002-07-31 03:00:00	37	Brazil	Resident	OU	Female	5	86	8h	Atlantic Forest W1	Atlantic Forest	-3	30	212	2002	0	0	0	night	379934.999945241	7489174.99954497	-52.16895544	-22.70037777
-52.16064091	-22.71068112	2002-07-31 16:00:00	28800	2002-07-31 16:00:00	2002-07-31 19:00:00	37	Brazil	Resident	OU	Female	5	86	8h	Atlantic Forest W1	Atlantic Forest	-3	30	212	2002	16	0	16	day	380797.999994403	7488040.99997065	-52.16064091	-22.71068112
-52.16306106	-22.70904673	2002-08-01 00:00:00	57600	2002-08-01 00:00:00	2002-08-01 03:00:00	37	Brazil	Resident	OU	Female	5	86	8h	Atlantic Forest W1	Atlantic Forest	-3	30	213	2002	0	0	0	night	380547.999529653	7488219.99982172	-52.16306106	-22.70904673
-52.17344251	-22.68885564	2002-08-01 16:00:00	28800	2002-08-01 16:00:00	2002-08-01 19:00:00	37	Brazil	Resident	OU	Female	5	86	8h	Atlantic Forest W1	Atlantic Forest	-3	30	213	2002	16	0	16	day	379464.000230247	7490446.99979846	-52.17344251	-22.68885564
-52.17052488	-22.67540958	2002-08-02 00:00:00	57600	2002-08-02 00:00:00	2002-08-02 03:00:00	37	Brazil	Resident	OU	Female	5	86	8h	Atlantic Forest W1	Atlantic Forest	-3	30	214	2002	0	0	0	night	379751.999558455	7491938.00033757	-52.17052488	-22.67540958
-52.17912551	-22.66588046	2002-08-02 16:00:00	28800	2002-08-02 16:00:00	2002-08-02 19:00:00	37	Brazil	Resident	OU	Female	5	86	8h	Atlantic Forest W1	Atlantic Forest	-3	30	214	2002	16	0	16	day	378859.999621692	7492985.99983537	-52.17912551	-22.66588046
-52.19513054	-22.67989759	2002-08-03 00:00:00	57600	2002-08-03 00:00:00	2002-08-03 03:00:00	37	Brazil	Resident	OU	Female	5	86	8h	Atlantic Forest W1	Atlantic Forest	-3	30	215	2002	0	0	0	night	377228.000298554	7491421.00043303	-52.19513054	-22.67989759
-52.19961106	-22.68025248	2002-08-03 16:00:00	28800	2002-08-03 16:00:00	2002-08-03 19:00:00	37	Brazil	Resident	OU	Female	5	86	8h	Atlantic Forest W1	Atlantic Forest	-3	30	215	2002	16	0	16	day	376768.00032275	7491377.99994811	-52.19961106	-22.68025248
-52.19868064	-22.68295111	2002-08-04 00:00:00	57600	2002-08-04 00:00:00	2002-08-04 03:00:00	37	Brazil	Resident	OU	Female	5	86	8h	Atlantic Forest W1	Atlantic Forest	-3	30	216	2002	0	0	0	night	376865.999745839	7491079.99958428	-52.19868064	-22.68295111
-52.16718204	-22.69788872	2002-08-04 16:00:00	28800	2002-08-04 16:00:00	2002-08-04 19:00:00	37	Brazil	Resident	OU	Female	5	86	8h	Atlantic Forest W1	Atlantic Forest	-3	30	216	2002	16	0	16	day	380114.999537553	7489452.00006356	-52.16718204	-22.69788872
